X,Y,nnb_z
168.6108199999999,-44.45611299999998,7.0
168.7108199999999,-44.45611299999998,3.0
168.8108199999999,-44.45611299999998,1.0
168.9108199999999,-44.45611299999998,1.0
169.01081999999988,-44.45611299999998,2.0
169.11081999999988,-44.45611299999998,2.0
169.21081999999987,-44.45611299999998,1.0
169.31081999999986,-44.45611299999998,2.0
169.41081999999986,-44.45611299999998,2.0
169.51081999999985,-44.45611299999998,2.0
169.61081999999985,-44.45611299999998,2.0
169.71081999999984,-44.45611299999998,2.0
169.81081999999984,-44.45611299999998,2.0
169.91081999999983,-44.45611299999998,2.0
170.01081999999982,-44.45611299999998,2.0
170.11081999999982,-44.45611299999998,2.0
170.2108199999998,-44.45611299999998,2.0
170.3108199999998,-44.45611299999998,2.0
170.4108199999998,-44.45611299999998,2.0
170.5108199999998,-44.45611299999998,2.0
170.6108199999998,-44.45611299999998,2.0
170.71081999999979,-44.45611299999998,2.0
170.81081999999978,-44.45611299999998,2.0
170.91081999999977,-44.45611299999998,2.0
171.01081999999977,-44.45611299999998,2.0
171.11081999999976,-44.45611299999998,2.0
171.21081999999976,-44.45611299999998,1.0
171.31081999999975,-44.45611299999998,1.0
171.41081999999975,-44.45611299999998,1.0
171.51081999999974,-44.45611299999998,1.0
171.61081999999973,-44.45611299999998,1.0
171.71081999999973,-44.45611299999998,1.0
171.81081999999972,-44.45611299999998,1.0
171.91081999999972,-44.45611299999998,1.0
172.0108199999997,-44.45611299999998,1.0
172.1108199999997,-44.45611299999998,1.0
172.2108199999997,-44.45611299999998,1.0
172.3108199999997,-44.45611299999998,1.0
172.4108199999997,-44.45611299999998,1.0
172.51081999999968,-44.45611299999998,1.0
172.61081999999968,-44.45611299999998,1.0
172.71081999999967,-44.45611299999998,1.0
167.31081999999998,-44.35611299999998,1.0
167.41081999999997,-44.35611299999998,1.0
167.51081999999997,-44.35611299999998,1.0
167.61081999999996,-44.35611299999998,1.0
167.71081999999996,-44.35611299999998,1.0
167.81081999999995,-44.35611299999998,1.0
167.91081999999994,-44.35611299999998,1.0
168.01081999999994,-44.35611299999998,1.0
168.11081999999993,-44.35611299999998,1.0
168.21081999999993,-44.35611299999998,1.0
168.31081999999992,-44.35611299999998,7.0
168.41081999999992,-44.35611299999998,7.0
168.5108199999999,-44.35611299999998,7.0
168.6108199999999,-44.35611299999998,1.0
168.7108199999999,-44.35611299999998,1.0
168.8108199999999,-44.35611299999998,2.0
168.9108199999999,-44.35611299999998,2.0
169.01081999999988,-44.35611299999998,2.0
169.11081999999988,-44.35611299999998,1.0
169.21081999999987,-44.35611299999998,1.0
169.31081999999986,-44.35611299999998,2.0
169.41081999999986,-44.35611299999998,2.0
169.51081999999985,-44.35611299999998,2.0
169.61081999999985,-44.35611299999998,2.0
169.71081999999984,-44.35611299999998,2.0
169.81081999999984,-44.35611299999998,2.0
169.91081999999983,-44.35611299999998,2.0
170.01081999999982,-44.35611299999998,2.0
170.11081999999982,-44.35611299999998,2.0
170.2108199999998,-44.35611299999998,2.0
170.3108199999998,-44.35611299999998,2.0
170.4108199999998,-44.35611299999998,2.0
170.5108199999998,-44.35611299999998,2.0
170.6108199999998,-44.35611299999998,2.0
170.71081999999979,-44.35611299999998,2.0
170.81081999999978,-44.35611299999998,2.0
170.91081999999977,-44.35611299999998,2.0
171.01081999999977,-44.35611299999998,2.0
171.11081999999976,-44.35611299999998,1.0
171.21081999999976,-44.35611299999998,1.0
171.31081999999975,-44.35611299999998,1.0
171.41081999999975,-44.35611299999998,1.0
171.51081999999974,-44.35611299999998,1.0
171.61081999999973,-44.35611299999998,1.0
171.71081999999973,-44.35611299999998,1.0
171.81081999999972,-44.35611299999998,1.0
171.91081999999972,-44.35611299999998,1.0
172.0108199999997,-44.35611299999998,1.0
172.1108199999997,-44.35611299999998,1.0
172.2108199999997,-44.35611299999998,1.0
172.3108199999997,-44.35611299999998,1.0
172.4108199999997,-44.35611299999998,1.0
172.51081999999968,-44.35611299999998,1.0
172.61081999999968,-44.35611299999998,1.0
172.71081999999967,-44.35611299999998,1.0
167.31081999999998,-44.25611299999998,1.0
167.41081999999997,-44.25611299999998,1.0
167.51081999999997,-44.25611299999998,1.0
167.61081999999996,-44.25611299999998,1.0
167.71081999999996,-44.25611299999998,1.0
167.81081999999995,-44.25611299999998,1.0
167.91081999999994,-44.25611299999998,1.0
168.01081999999994,-44.25611299999998,1.0
168.11081999999993,-44.25611299999998,1.0
168.21081999999993,-44.25611299999998,7.0
168.31081999999992,-44.25611299999998,7.0
168.41081999999992,-44.25611299999998,7.0
168.5108199999999,-44.25611299999998,7.0
168.6108199999999,-44.25611299999998,1.0
168.7108199999999,-44.25611299999998,1.0
168.8108199999999,-44.25611299999998,2.0
168.9108199999999,-44.25611299999998,2.0
169.01081999999988,-44.25611299999998,1.0
169.11081999999988,-44.25611299999998,1.0
169.21081999999987,-44.25611299999998,1.0
169.31081999999986,-44.25611299999998,2.0
169.41081999999986,-44.25611299999998,2.0
169.51081999999985,-44.25611299999998,2.0
169.61081999999985,-44.25611299999998,2.0
169.71081999999984,-44.25611299999998,2.0
169.81081999999984,-44.25611299999998,2.0
169.91081999999983,-44.25611299999998,2.0
170.01081999999982,-44.25611299999998,2.0
170.11081999999982,-44.25611299999998,2.0
170.2108199999998,-44.25611299999998,2.0
170.3108199999998,-44.25611299999998,2.0
170.4108199999998,-44.25611299999998,2.0
170.5108199999998,-44.25611299999998,2.0
170.6108199999998,-44.25611299999998,2.0
170.71081999999979,-44.25611299999998,2.0
170.81081999999978,-44.25611299999998,2.0
170.91081999999977,-44.25611299999998,2.0
171.01081999999977,-44.25611299999998,1.0
171.11081999999976,-44.25611299999998,1.0
171.21081999999976,-44.25611299999998,1.0
171.31081999999975,-44.25611299999998,1.0
171.41081999999975,-44.25611299999998,1.0
171.51081999999974,-44.25611299999998,1.0
171.61081999999973,-44.25611299999998,1.0
171.71081999999973,-44.25611299999998,1.0
171.81081999999972,-44.25611299999998,1.0
171.91081999999972,-44.25611299999998,1.0
172.0108199999997,-44.25611299999998,1.0
172.1108199999997,-44.25611299999998,1.0
172.2108199999997,-44.25611299999998,1.0
172.3108199999997,-44.25611299999998,1.0
172.4108199999997,-44.25611299999998,1.0
172.51081999999968,-44.25611299999998,1.0
172.61081999999968,-44.25611299999998,1.0
172.71081999999967,-44.25611299999998,1.0
167.31081999999998,-44.156112999999976,1.0
167.41081999999997,-44.156112999999976,1.0
167.51081999999997,-44.156112999999976,1.0
167.61081999999996,-44.156112999999976,1.0
167.71081999999996,-44.156112999999976,1.0
167.81081999999995,-44.156112999999976,1.0
167.91081999999994,-44.156112999999976,1.0
168.01081999999994,-44.156112999999976,1.0
168.11081999999993,-44.156112999999976,1.0
168.21081999999993,-44.156112999999976,7.0
168.31081999999992,-44.156112999999976,7.0
168.41081999999992,-44.156112999999976,7.0
168.5108199999999,-44.156112999999976,1.0
168.6108199999999,-44.156112999999976,1.0
168.7108199999999,-44.156112999999976,2.0
168.8108199999999,-44.156112999999976,1.0
168.9108199999999,-44.156112999999976,1.0
169.01081999999988,-44.156112999999976,1.0
169.11081999999988,-44.156112999999976,1.0
169.21081999999987,-44.156112999999976,1.0
169.31081999999986,-44.156112999999976,2.0
169.41081999999986,-44.156112999999976,2.0
169.51081999999985,-44.156112999999976,2.0
169.61081999999985,-44.156112999999976,2.0
169.71081999999984,-44.156112999999976,2.0
169.81081999999984,-44.156112999999976,2.0
169.91081999999983,-44.156112999999976,2.0
170.01081999999982,-44.156112999999976,2.0
170.11081999999982,-44.156112999999976,2.0
170.2108199999998,-44.156112999999976,2.0
170.3108199999998,-44.156112999999976,2.0
170.4108199999998,-44.156112999999976,2.0
170.5108199999998,-44.156112999999976,2.0
170.6108199999998,-44.156112999999976,2.0
170.71081999999979,-44.156112999999976,2.0
170.81081999999978,-44.156112999999976,2.0
170.91081999999977,-44.156112999999976,2.0
171.01081999999977,-44.156112999999976,1.0
171.11081999999976,-44.156112999999976,1.0
171.21081999999976,-44.156112999999976,1.0
171.31081999999975,-44.156112999999976,1.0
171.41081999999975,-44.156112999999976,1.0
171.51081999999974,-44.156112999999976,1.0
171.61081999999973,-44.156112999999976,1.0
171.71081999999973,-44.156112999999976,1.0
171.81081999999972,-44.156112999999976,1.0
171.91081999999972,-44.156112999999976,1.0
172.0108199999997,-44.156112999999976,1.0
172.1108199999997,-44.156112999999976,1.0
172.2108199999997,-44.156112999999976,1.0
172.3108199999997,-44.156112999999976,1.0
172.4108199999997,-44.156112999999976,1.0
172.51081999999968,-44.156112999999976,1.0
172.61081999999968,-44.156112999999976,1.0
172.71081999999967,-44.156112999999976,1.0
167.31081999999998,-44.056112999999975,1.0
167.41081999999997,-44.056112999999975,1.0
167.51081999999997,-44.056112999999975,1.0
167.61081999999996,-44.056112999999975,1.0
167.71081999999996,-44.056112999999975,1.0
167.81081999999995,-44.056112999999975,1.0
167.91081999999994,-44.056112999999975,1.0
168.01081999999994,-44.056112999999975,1.0
168.11081999999993,-44.056112999999975,7.0
168.21081999999993,-44.056112999999975,7.0
168.31081999999992,-44.056112999999975,7.0
168.41081999999992,-44.056112999999975,7.0
168.5108199999999,-44.056112999999975,1.0
168.6108199999999,-44.056112999999975,2.0
168.7108199999999,-44.056112999999975,1.0
168.8108199999999,-44.056112999999975,1.0
168.9108199999999,-44.056112999999975,1.0
169.01081999999988,-44.056112999999975,1.0
169.11081999999988,-44.056112999999975,1.0
169.21081999999987,-44.056112999999975,1.0
169.31081999999986,-44.056112999999975,2.0
169.41081999999986,-44.056112999999975,2.0
169.51081999999985,-44.056112999999975,2.0
169.61081999999985,-44.056112999999975,2.0
169.71081999999984,-44.056112999999975,2.0
169.81081999999984,-44.056112999999975,2.0
169.91081999999983,-44.056112999999975,2.0
170.01081999999982,-44.056112999999975,2.0
170.11081999999982,-44.056112999999975,2.0
170.2108199999998,-44.056112999999975,2.0
170.3108199999998,-44.056112999999975,2.0
170.4108199999998,-44.056112999999975,2.0
170.5108199999998,-44.056112999999975,2.0
170.6108199999998,-44.056112999999975,2.0
170.71081999999979,-44.056112999999975,2.0
170.81081999999978,-44.056112999999975,2.0
170.91081999999977,-44.056112999999975,1.0
171.01081999999977,-44.056112999999975,1.0
171.11081999999976,-44.056112999999975,1.0
171.21081999999976,-44.056112999999975,1.0
171.31081999999975,-44.056112999999975,1.0
171.41081999999975,-44.056112999999975,1.0
171.51081999999974,-44.056112999999975,1.0
171.61081999999973,-44.056112999999975,1.0
171.71081999999973,-44.056112999999975,1.0
171.81081999999972,-44.056112999999975,1.0
171.91081999999972,-44.056112999999975,1.0
172.0108199999997,-44.056112999999975,1.0
172.1108199999997,-44.056112999999975,1.0
172.2108199999997,-44.056112999999975,1.0
172.3108199999997,-44.056112999999975,1.0
172.4108199999997,-44.056112999999975,1.0
172.51081999999968,-44.056112999999975,1.0
172.61081999999968,-44.056112999999975,1.0
172.71081999999967,-44.056112999999975,1.0
167.31081999999998,-43.956112999999974,1.0
167.41081999999997,-43.956112999999974,1.0
167.51081999999997,-43.956112999999974,1.0
167.61081999999996,-43.956112999999974,1.0
167.71081999999996,-43.956112999999974,1.0
167.81081999999995,-43.956112999999974,1.0
167.91081999999994,-43.956112999999974,1.0
168.01081999999994,-43.956112999999974,1.0
168.11081999999993,-43.956112999999974,7.0
168.21081999999993,-43.956112999999974,7.0
168.31081999999992,-43.956112999999974,7.0
168.41081999999992,-43.956112999999974,1.0
168.5108199999999,-43.956112999999974,1.0
168.6108199999999,-43.956112999999974,1.0
168.7108199999999,-43.956112999999974,1.0
168.8108199999999,-43.956112999999974,1.0
168.9108199999999,-43.956112999999974,1.0
169.01081999999988,-43.956112999999974,1.0
169.11081999999988,-43.956112999999974,1.0
169.21081999999987,-43.956112999999974,1.0
169.31081999999986,-43.956112999999974,2.0
169.41081999999986,-43.956112999999974,2.0
169.51081999999985,-43.956112999999974,2.0
169.61081999999985,-43.956112999999974,2.0
169.71081999999984,-43.956112999999974,2.0
169.81081999999984,-43.956112999999974,2.0
169.91081999999983,-43.956112999999974,2.0
170.01081999999982,-43.956112999999974,2.0
170.11081999999982,-43.956112999999974,2.0
170.2108199999998,-43.956112999999974,2.0
170.3108199999998,-43.956112999999974,2.0
170.4108199999998,-43.956112999999974,2.0
170.5108199999998,-43.956112999999974,2.0
170.6108199999998,-43.956112999999974,2.0
170.71081999999979,-43.956112999999974,2.0
170.81081999999978,-43.956112999999974,1.0
170.91081999999977,-43.956112999999974,1.0
171.01081999999977,-43.956112999999974,1.0
171.11081999999976,-43.956112999999974,1.0
171.21081999999976,-43.956112999999974,1.0
171.31081999999975,-43.956112999999974,1.0
171.41081999999975,-43.956112999999974,1.0
171.51081999999974,-43.956112999999974,1.0
171.61081999999973,-43.956112999999974,1.0
171.71081999999973,-43.956112999999974,1.0
171.81081999999972,-43.956112999999974,1.0
171.91081999999972,-43.956112999999974,1.0
172.0108199999997,-43.956112999999974,1.0
172.1108199999997,-43.956112999999974,1.0
172.2108199999997,-43.956112999999974,1.0
172.3108199999997,-43.956112999999974,1.0
172.4108199999997,-43.956112999999974,1.0
172.51081999999968,-43.956112999999974,1.0
172.61081999999968,-43.956112999999974,1.0
172.71081999999967,-43.956112999999974,1.0
167.31081999999998,-43.85611299999997,1.0
167.41081999999997,-43.85611299999997,1.0
167.51081999999997,-43.85611299999997,1.0
167.61081999999996,-43.85611299999997,1.0
167.71081999999996,-43.85611299999997,1.0
167.81081999999995,-43.85611299999997,1.0
167.91081999999994,-43.85611299999997,1.0
168.01081999999994,-43.85611299999997,1.0
168.11081999999993,-43.85611299999997,7.0
168.21081999999993,-43.85611299999997,7.0
168.31081999999992,-43.85611299999997,7.0
168.41081999999992,-43.85611299999997,1.0
168.5108199999999,-43.85611299999997,1.0
168.6108199999999,-43.85611299999997,1.0
168.7108199999999,-43.85611299999997,1.0
168.8108199999999,-43.85611299999997,1.0
168.9108199999999,-43.85611299999997,1.0
169.01081999999988,-43.85611299999997,1.0
169.11081999999988,-43.85611299999997,1.0
169.21081999999987,-43.85611299999997,2.0
169.31081999999986,-43.85611299999997,2.0
169.41081999999986,-43.85611299999997,2.0
169.51081999999985,-43.85611299999997,2.0
169.61081999999985,-43.85611299999997,2.0
169.71081999999984,-43.85611299999997,2.0
169.81081999999984,-43.85611299999997,2.0
169.91081999999983,-43.85611299999997,2.0
170.01081999999982,-43.85611299999997,2.0
170.11081999999982,-43.85611299999997,2.0
170.2108199999998,-43.85611299999997,2.0
170.3108199999998,-43.85611299999997,2.0
170.4108199999998,-43.85611299999997,2.0
170.5108199999998,-43.85611299999997,2.0
170.6108199999998,-43.85611299999997,2.0
170.71081999999979,-43.85611299999997,2.0
170.81081999999978,-43.85611299999997,1.0
170.91081999999977,-43.85611299999997,1.0
171.01081999999977,-43.85611299999997,1.0
171.11081999999976,-43.85611299999997,1.0
171.21081999999976,-43.85611299999997,1.0
171.31081999999975,-43.85611299999997,1.0
171.41081999999975,-43.85611299999997,1.0
171.51081999999974,-43.85611299999997,1.0
171.61081999999973,-43.85611299999997,1.0
171.71081999999973,-43.85611299999997,1.0
171.81081999999972,-43.85611299999997,1.0
171.91081999999972,-43.85611299999997,1.0
172.0108199999997,-43.85611299999997,1.0
172.1108199999997,-43.85611299999997,1.0
172.2108199999997,-43.85611299999997,1.0
172.3108199999997,-43.85611299999997,1.0
172.4108199999997,-43.85611299999997,1.0
172.51081999999968,-43.85611299999997,1.0
172.61081999999968,-43.85611299999997,1.0
172.71081999999967,-43.85611299999997,1.0
167.31081999999998,-43.75611299999997,1.0
167.41081999999997,-43.75611299999997,1.0
167.51081999999997,-43.75611299999997,1.0
167.61081999999996,-43.75611299999997,1.0
167.71081999999996,-43.75611299999997,1.0
167.81081999999995,-43.75611299999997,1.0
167.91081999999994,-43.75611299999997,1.0
168.01081999999994,-43.75611299999997,7.0
168.11081999999993,-43.75611299999997,7.0
168.21081999999993,-43.75611299999997,7.0
168.31081999999992,-43.75611299999997,1.0
168.41081999999992,-43.75611299999997,1.0
168.5108199999999,-43.75611299999997,1.0
168.6108199999999,-43.75611299999997,1.0
168.7108199999999,-43.75611299999997,1.0
168.8108199999999,-43.75611299999997,1.0
168.9108199999999,-43.75611299999997,1.0
169.01081999999988,-43.75611299999997,1.0
169.11081999999988,-43.75611299999997,1.0
169.21081999999987,-43.75611299999997,2.0
169.31081999999986,-43.75611299999997,2.0
169.41081999999986,-43.75611299999997,2.0
169.51081999999985,-43.75611299999997,2.0
169.61081999999985,-43.75611299999997,2.0
169.71081999999984,-43.75611299999997,2.0
169.81081999999984,-43.75611299999997,2.0
169.91081999999983,-43.75611299999997,2.0
170.01081999999982,-43.75611299999997,2.0
170.11081999999982,-43.75611299999997,2.0
170.2108199999998,-43.75611299999997,2.0
170.3108199999998,-43.75611299999997,2.0
170.4108199999998,-43.75611299999997,2.0
170.5108199999998,-43.75611299999997,2.0
170.6108199999998,-43.75611299999997,2.0
170.71081999999979,-43.75611299999997,1.0
170.81081999999978,-43.75611299999997,1.0
170.91081999999977,-43.75611299999997,1.0
171.01081999999977,-43.75611299999997,1.0
171.11081999999976,-43.75611299999997,1.0
171.21081999999976,-43.75611299999997,1.0
171.31081999999975,-43.75611299999997,1.0
171.41081999999975,-43.75611299999997,1.0
171.51081999999974,-43.75611299999997,1.0
171.61081999999973,-43.75611299999997,1.0
171.71081999999973,-43.75611299999997,1.0
171.81081999999972,-43.75611299999997,1.0
171.91081999999972,-43.75611299999997,1.0
172.0108199999997,-43.75611299999997,1.0
172.1108199999997,-43.75611299999997,1.0
172.2108199999997,-43.75611299999997,1.0
172.3108199999997,-43.75611299999997,1.0
172.4108199999997,-43.75611299999997,1.0
172.51081999999968,-43.75611299999997,1.0
172.61081999999968,-43.75611299999997,1.0
172.71081999999967,-43.75611299999997,1.0
167.31081999999998,-43.65611299999997,1.0
167.41081999999997,-43.65611299999997,1.0
167.51081999999997,-43.65611299999997,1.0
167.61081999999996,-43.65611299999997,1.0
167.71081999999996,-43.65611299999997,1.0
167.81081999999995,-43.65611299999997,1.0
167.91081999999994,-43.65611299999997,1.0
168.01081999999994,-43.65611299999997,7.0
168.11081999999993,-43.65611299999997,7.0
168.21081999999993,-43.65611299999997,7.0
168.31081999999992,-43.65611299999997,1.0
168.41081999999992,-43.65611299999997,1.0
168.5108199999999,-43.65611299999997,1.0
168.6108199999999,-43.65611299999997,1.0
168.7108199999999,-43.65611299999997,1.0
168.8108199999999,-43.65611299999997,1.0
168.9108199999999,-43.65611299999997,1.0
169.01081999999988,-43.65611299999997,1.0
169.11081999999988,-43.65611299999997,1.0
169.21081999999987,-43.65611299999997,2.0
169.31081999999986,-43.65611299999997,2.0
169.41081999999986,-43.65611299999997,2.0
169.51081999999985,-43.65611299999997,2.0
169.61081999999985,-43.65611299999997,2.0
169.71081999999984,-43.65611299999997,2.0
169.81081999999984,-43.65611299999997,2.0
169.91081999999983,-43.65611299999997,2.0
170.01081999999982,-43.65611299999997,2.0
170.11081999999982,-43.65611299999997,2.0
170.2108199999998,-43.65611299999997,2.0
170.3108199999998,-43.65611299999997,2.0
170.4108199999998,-43.65611299999997,2.0
170.5108199999998,-43.65611299999997,2.0
170.6108199999998,-43.65611299999997,1.0
170.71081999999979,-43.65611299999997,1.0
170.81081999999978,-43.65611299999997,1.0
170.91081999999977,-43.65611299999997,1.0
171.01081999999977,-43.65611299999997,1.0
171.11081999999976,-43.65611299999997,1.0
171.21081999999976,-43.65611299999997,1.0
171.31081999999975,-43.65611299999997,1.0
171.41081999999975,-43.65611299999997,1.0
171.51081999999974,-43.65611299999997,1.0
171.61081999999973,-43.65611299999997,1.0
171.71081999999973,-43.65611299999997,1.0
171.81081999999972,-43.65611299999997,1.0
171.91081999999972,-43.65611299999997,1.0
172.0108199999997,-43.65611299999997,1.0
172.1108199999997,-43.65611299999997,1.0
172.2108199999997,-43.65611299999997,1.0
172.3108199999997,-43.65611299999997,1.0
172.4108199999997,-43.65611299999997,1.0
172.51081999999968,-43.65611299999997,1.0
172.61081999999968,-43.65611299999997,1.0
172.71081999999967,-43.65611299999997,1.0
167.31081999999998,-43.55611299999997,1.0
167.41081999999997,-43.55611299999997,1.0
167.51081999999997,-43.55611299999997,1.0
167.61081999999996,-43.55611299999997,1.0
167.71081999999996,-43.55611299999997,1.0
167.81081999999995,-43.55611299999997,1.0
167.91081999999994,-43.55611299999997,1.0
168.01081999999994,-43.55611299999997,7.0
168.11081999999993,-43.55611299999997,7.0
168.21081999999993,-43.55611299999997,1.0
168.31081999999992,-43.55611299999997,1.0
168.41081999999992,-43.55611299999997,1.0
168.5108199999999,-43.55611299999997,1.0
168.6108199999999,-43.55611299999997,1.0
168.7108199999999,-43.55611299999997,1.0
168.8108199999999,-43.55611299999997,1.0
168.9108199999999,-43.55611299999997,1.0
169.01081999999988,-43.55611299999997,1.0
169.11081999999988,-43.55611299999997,1.0
169.21081999999987,-43.55611299999997,2.0
169.31081999999986,-43.55611299999997,2.0
169.41081999999986,-43.55611299999997,2.0
169.51081999999985,-43.55611299999997,2.0
169.61081999999985,-43.55611299999997,2.0
169.71081999999984,-43.55611299999997,2.0
169.81081999999984,-43.55611299999997,2.0
169.91081999999983,-43.55611299999997,2.0
170.01081999999982,-43.55611299999997,2.0
170.11081999999982,-43.55611299999997,2.0
170.2108199999998,-43.55611299999997,2.0
170.3108199999998,-43.55611299999997,2.0
170.4108199999998,-43.55611299999997,2.0
170.5108199999998,-43.55611299999997,2.0
170.6108199999998,-43.55611299999997,1.0
170.71081999999979,-43.55611299999997,1.0
170.81081999999978,-43.55611299999997,1.0
170.91081999999977,-43.55611299999997,1.0
171.01081999999977,-43.55611299999997,1.0
171.11081999999976,-43.55611299999997,1.0
171.21081999999976,-43.55611299999997,1.0
171.31081999999975,-43.55611299999997,1.0
171.41081999999975,-43.55611299999997,1.0
171.51081999999974,-43.55611299999997,1.0
171.61081999999973,-43.55611299999997,1.0
171.71081999999973,-43.55611299999997,1.0
171.81081999999972,-43.55611299999997,1.0
171.91081999999972,-43.55611299999997,1.0
172.0108199999997,-43.55611299999997,1.0
172.1108199999997,-43.55611299999997,1.0
172.2108199999997,-43.55611299999997,1.0
172.3108199999997,-43.55611299999997,1.0
172.4108199999997,-43.55611299999997,1.0
172.51081999999968,-43.55611299999997,1.0
172.61081999999968,-43.55611299999997,1.0
172.71081999999967,-43.55611299999997,1.0
167.31081999999998,-43.45611299999997,1.0
167.41081999999997,-43.45611299999997,1.0
167.51081999999997,-43.45611299999997,1.0
167.61081999999996,-43.45611299999997,1.0
167.71081999999996,-43.45611299999997,1.0
167.81081999999995,-43.45611299999997,1.0
167.91081999999994,-43.45611299999997,1.0
168.01081999999994,-43.45611299999997,7.0
168.11081999999993,-43.45611299999997,7.0
168.21081999999993,-43.45611299999997,1.0
168.31081999999992,-43.45611299999997,1.0
168.41081999999992,-43.45611299999997,1.0
168.5108199999999,-43.45611299999997,1.0
168.6108199999999,-43.45611299999997,1.0
168.7108199999999,-43.45611299999997,1.0
168.8108199999999,-43.45611299999997,1.0
168.9108199999999,-43.45611299999997,1.0
169.01081999999988,-43.45611299999997,1.0
169.11081999999988,-43.45611299999997,1.0
169.21081999999987,-43.45611299999997,2.0
169.31081999999986,-43.45611299999997,2.0
169.41081999999986,-43.45611299999997,2.0
169.51081999999985,-43.45611299999997,2.0
169.61081999999985,-43.45611299999997,2.0
169.71081999999984,-43.45611299999997,2.0
169.81081999999984,-43.45611299999997,2.0
169.91081999999983,-43.45611299999997,2.0
170.01081999999982,-43.45611299999997,2.0
170.11081999999982,-43.45611299999997,2.0
170.2108199999998,-43.45611299999997,2.0
170.3108199999998,-43.45611299999997,2.0
170.4108199999998,-43.45611299999997,2.0
170.5108199999998,-43.45611299999997,1.0
170.6108199999998,-43.45611299999997,1.0
170.71081999999979,-43.45611299999997,1.0
170.81081999999978,-43.45611299999997,1.0
170.91081999999977,-43.45611299999997,1.0
171.01081999999977,-43.45611299999997,1.0
171.11081999999976,-43.45611299999997,1.0
171.21081999999976,-43.45611299999997,1.0
171.31081999999975,-43.45611299999997,1.0
171.41081999999975,-43.45611299999997,1.0
171.51081999999974,-43.45611299999997,1.0
171.61081999999973,-43.45611299999997,1.0
171.71081999999973,-43.45611299999997,1.0
171.81081999999972,-43.45611299999997,1.0
171.91081999999972,-43.45611299999997,1.0
172.0108199999997,-43.45611299999997,1.0
172.1108199999997,-43.45611299999997,1.0
172.2108199999997,-43.45611299999997,1.0
172.3108199999997,-43.45611299999997,1.0
172.4108199999997,-43.45611299999997,1.0
172.51081999999968,-43.45611299999997,1.0
172.61081999999968,-43.45611299999997,1.0
172.71081999999967,-43.45611299999997,1.0
167.31081999999998,-43.356112999999965,1.0
167.41081999999997,-43.356112999999965,1.0
167.51081999999997,-43.356112999999965,1.0
167.61081999999996,-43.356112999999965,1.0
167.71081999999996,-43.356112999999965,1.0
167.81081999999995,-43.356112999999965,1.0
167.91081999999994,-43.356112999999965,7.0
168.01081999999994,-43.356112999999965,7.0
168.11081999999993,-43.356112999999965,1.0
168.21081999999993,-43.356112999999965,1.0
168.31081999999992,-43.356112999999965,1.0
168.41081999999992,-43.356112999999965,1.0
168.5108199999999,-43.356112999999965,1.0
168.6108199999999,-43.356112999999965,1.0
168.7108199999999,-43.356112999999965,1.0
168.8108199999999,-43.356112999999965,1.0
168.9108199999999,-43.356112999999965,1.0
169.01081999999988,-43.356112999999965,1.0
169.11081999999988,-43.356112999999965,2.0
169.21081999999987,-43.356112999999965,2.0
169.31081999999986,-43.356112999999965,2.0
169.41081999999986,-43.356112999999965,2.0
169.51081999999985,-43.356112999999965,2.0
169.61081999999985,-43.356112999999965,2.0
169.71081999999984,-43.356112999999965,2.0
169.81081999999984,-43.356112999999965,2.0
169.91081999999983,-43.356112999999965,2.0
170.01081999999982,-43.356112999999965,2.0
170.11081999999982,-43.356112999999965,2.0
170.2108199999998,-43.356112999999965,2.0
170.3108199999998,-43.356112999999965,2.0
170.4108199999998,-43.356112999999965,1.0
170.5108199999998,-43.356112999999965,1.0
170.6108199999998,-43.356112999999965,1.0
170.71081999999979,-43.356112999999965,1.0
170.81081999999978,-43.356112999999965,1.0
170.91081999999977,-43.356112999999965,1.0
171.01081999999977,-43.356112999999965,1.0
171.11081999999976,-43.356112999999965,1.0
171.21081999999976,-43.356112999999965,1.0
171.31081999999975,-43.356112999999965,1.0
171.41081999999975,-43.356112999999965,1.0
171.51081999999974,-43.356112999999965,1.0
171.61081999999973,-43.356112999999965,1.0
171.71081999999973,-43.356112999999965,1.0
171.81081999999972,-43.356112999999965,1.0
171.91081999999972,-43.356112999999965,1.0
172.0108199999997,-43.356112999999965,1.0
172.1108199999997,-43.356112999999965,1.0
172.2108199999997,-43.356112999999965,1.0
172.3108199999997,-43.356112999999965,1.0
172.4108199999997,-43.356112999999965,1.0
172.51081999999968,-43.356112999999965,1.0
172.61081999999968,-43.356112999999965,1.0
172.71081999999967,-43.356112999999965,1.0
167.31081999999998,-43.256112999999964,1.0
167.41081999999997,-43.256112999999964,1.0
167.51081999999997,-43.256112999999964,1.0
167.61081999999996,-43.256112999999964,1.0
167.71081999999996,-43.256112999999964,1.0
167.81081999999995,-43.256112999999964,1.0
167.91081999999994,-43.256112999999964,7.0
168.01081999999994,-43.256112999999964,7.0
168.11081999999993,-43.256112999999964,1.0
168.21081999999993,-43.256112999999964,1.0
168.31081999999992,-43.256112999999964,1.0
168.41081999999992,-43.256112999999964,1.0
168.5108199999999,-43.256112999999964,1.0
168.6108199999999,-43.256112999999964,1.0
168.7108199999999,-43.256112999999964,1.0
168.8108199999999,-43.256112999999964,1.0
168.9108199999999,-43.256112999999964,1.0
169.01081999999988,-43.256112999999964,1.0
169.11081999999988,-43.256112999999964,2.0
